"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_1432100.1",1671.97603500401,0.987970509227162,0.326346136970607,3.02737001393139,0.00246691786801644,0.00403841270550167
"PBANKA_1432200.1",8171.87478653556,5.87095564970554,1.30118195538122,4.51201742033492,6.42139127291514e-06,1.40681139022004e-05
"PBANKA_1432300.1",192.209486286684,1.45884241176362,0.62925019770532,2.31838212698792,0.0204285625385302,0.0293504013060544
"PBANKA_1432400.1",10600.6450078758,6.78379377973275,0.354016589678177,19.1623612495099,7.6330606427653e-82,4.98081362195634e-80
"PBANKA_1432451:tRNA",3.39823823495111,-0.732274849027842,1.67303973518993,-0.437691247628803,0.661610114991632,0.703796975398651
"PBANKA_1432500.1",26224.7088788351,-4.33663069019645,0.310934731145728,-13.9470771702373,3.27764638040893e-44,5.82629899689933e-43
"PBANKA_1432600.1",330.947387784408,-0.470419236435725,0.255754337844824,-1.83934020591724,0.0658651628953934,0.0872391867229581
"PBANKA_1432700.1",589.294350460343,-1.81622110161639,0.25152354942923,-7.22087894250002,5.16526204218536e-13,1.94073803407183e-12
"PBANKA_1432800.1",19042.2454231722,-5.09270024488429,0.287631705797057,-17.7056289075361,3.79418712084033e-70,1.81102172295666e-68
"PBANKA_1432900.1",3373.48507014678,-0.534774452824929,0.29321266543664,-1.82384499669741,0.0681755090623939,0.0900678496198463
"PBANKA_1433000.1",6919.18553958138,-0.022977011634595,0.208673861156883,-0.110109677883042,0.91232239298963,0.925427378170315
"PBANKA_1433100.1",3855.60093353378,-2.10642118193339,0.312205508878222,-6.74690587460139,1.51031180700759e-11,5.28199278502317e-11
"PBANKA_1433200.1",878.108987788422,1.16855311858926,0.452245661845798,2.58389016672912,0.00976928994314712,0.0147469076594212
"PBANKA_1433300.1",5252.26524726346,-3.39164564466316,0.304708629340763,-11.1307830434635,8.88515213895862e-29,7.76321343666639e-28
"PBANKA_1433400.1",1375.2386904678,-3.97244146971086,0.470998510544416,-8.43408499343068,3.33804065215313e-17,1.59625227846469e-16
"PBANKA_1433500.1",694.535486477281,0.090108800192034,0.283010639290011,0.318393684485114,0.750186328270549,0.782677701322542
"PBANKA_1433600.1",1650.07215837959,-5.80527165081734,0.646755763655374,-8.97598750107267,2.80821278265827e-19,1.49394601595494e-18
"PBANKA_1433700.1",1664.27786277035,-0.227068641324438,0.299887528805163,-0.757179340631949,0.448942425607363,0.499093854648686
"PBANKA_1433800.1",14219.1875107384,-1.2493361977328,0.368200161182355,-3.39308976324443,0.000691089878327881,0.00120765027890855
"PBANKA_1433900.1",998.685577181048,-1.22306051087187,0.322243835331833,-3.79545045326443,0.000147375626578609,0.000282004957317272
"PBANKA_1434000.1",1947.8806578063,-0.650952888806954,0.269950746570853,-2.41137650877398,0.0158924327833548,0.0233007653578481
"PBANKA_1434100.1",5940.39937190759,-2.33578732494865,0.313173526155468,-7.45844437626283,8.75499650724602e-14,3.46635998424372e-13
"PBANKA_1434200.1",1121.26677160263,2.06047015973109,0.24474028049257,8.41900710248487,3.79688389141588e-17,1.81063242000452e-16
"PBANKA_1434300.1",1470.04754469203,6.91073556605322,0.345161835984208,20.0217255953216,3.56169603107386e-89,3.67210860803715e-87
"PBANKA_1434400.1",1310.05110665356,2.58427802427931,0.506759354701602,5.09961582416376,3.40343555778343e-07,8.4552820724692e-07
"PBANKA_1434500.1",923.963270099282,-0.849501600489715,0.342712581795417,-2.47875813615979,0.0131840672823223,0.0195354604312652
"PBANKA_1434600.1",35035.3963587632,-3.05167442351525,0.279586305150648,-10.914963885198,9.77681508411778e-28,8.02539518449477e-27
"PBANKA_1434700.1",9364.47100373418,-1.35153452729669,0.435020256460158,-3.10683125032931,0.00189104312505381,0.00314056936522307
"PBANKA_1434800.1",10292.647471255,-0.975575501602576,0.438671011759938,-2.22393428206845,0.0261528661262798,0.0370290350424077
"PBANKA_1434900.1",422.935271642004,3.37615539893065,0.686717957666601,4.91636393258521,8.81664276598176e-07,2.1012387174589e-06
"PBANKA_1435000.1",58.8386221319279,2.98387339740146,0.600928612308442,4.96543738521459,6.8546406703407e-07,1.6535176722324e-06
"PBANKA_1435100.1",579.484189423369,2.52435608831218,0.300338315993032,8.4050417608746,4.27709374664988e-17,2.03211228239448e-16
"PBANKA_1435200.1",1490.03949407321,-0.180294068006307,0.540843823538908,-0.333356988023987,0.738864826666899,0.771959501716227
