"","interpro","Domain"
"32274","IPR024110","PF15097"
"32275","IPR024110","PD021296"
"32276","IPR024111","PTHR10130"
"32277","IPR024112","PTHR10130:SF9"
"32278","IPR024113","PTHR10130:SF6"
"32279","IPR024114","PTHR10164"
"32280","IPR024115","PTHR10164:SF5"
"32281","IPR024116","PTHR10164:SF7"
"32282","IPR024119","PTHR10237:SF8"
"32283","IPR024121","PTHR10271:SF22"
"32284","IPR024122","PTHR10271:SF29"
"32285","IPR024123","PTHR10271:SF27"
"32286","IPR024124","PTHR10271:SF23"
"32287","IPR024125","PTHR10271:SF25"
"32288","IPR024128","PTHR10035"
"32289","IPR024129","PTHR12988"
"32290","IPR024129","PF14724"
"32291","IPR024130","PTHR13177"
"32292","IPR024130","PF15228"
"32293","IPR024131","PTHR13225"
"32294","IPR024131","PF12640"
"32295","IPR024132","PTHR13293"
"32296","IPR024133","PTHR13306"
"32297","IPR024133","PF14935"
"32298","IPR024135","PTHR13342"
"32299","IPR024135","PF16672"
"32300","IPR024135","PR02092"
"32301","IPR024137","PTHR13497"
"32302","IPR024138","PTHR14164"
"32303","IPR024140","PTHR14299"
"32304","IPR024140","PF15150"
"32305","IPR024142","PTHR10003:SF49"
"32306","IPR024145","PTHR13286"
"32307","IPR024146","PTHR14396"
"32308","IPR024149","PTHR10498:SF16"
"32309","IPR024151","PTHR18937:SF285"
"32310","IPR024152","PTHR21734"
"32311","IPR024153","PTHR23243:SF6"
"32312","IPR024156","PS51417"
"32313","IPR024158","PTHR20922"
"32314","IPR024159","PS51506"
"32315","IPR024160","PS51515"
"32316","IPR024161","PF05741"
"32317","IPR024161","PS51522"
"32318","IPR024162","PTHR23007"
"32319","IPR024163","PF07584"
"32320","IPR024164","PF14089"
"32321","IPR024164","PIRSF029886"
"32322","IPR024164","SM01251"
"32323","IPR024165","PIRSF000706"
"32324","IPR024165","cd05150"
"32325","IPR024166","PTHR12581"
"32326","IPR024166","PIRSF006515"
"32327","IPR024167","PIRSF000005"
"32328","IPR024168","PIRSF000296"
"32329","IPR024168","cd08153"
"32330","IPR024169","PIRSF000524"
"32331","IPR024170","PIRSF000452"
"32332","IPR024171","PIRSF000641"
"32333","IPR024172","PIRSF000819"
"32334","IPR024173","PIRSF000887"
"32335","IPR024174","PIRSF001152"
"32336","IPR024176","PIRSF001369"
"32337","IPR024177","PTHR22976:SF32"
"32338","IPR024177","PIRSF001619"
"32339","IPR024177","SFLDF00272"
"32340","IPR024178","PIRSF002527"
"32341","IPR024180","PIRSF002845"
"32342","IPR024181","PIRSF002867"
"32343","IPR024182","PIRSF003716"
"32344","IPR024183","PIRSF004030"
"32345","IPR024184","PIRSF005637"
"32346","IPR024186","PIRSF005897"
"32347","IPR024187","PIRSF006171"
"32348","IPR024188","PIRSF006429"
"32349","IPR024189","PIRSF010636"
"32350","IPR024190","PIRSF016158"
"32351","IPR024191","PIRSF016493"
"32352","IPR024192","PIRSF016496"
"32353","IPR024192","cd04241"
"32354","IPR024193","PTHR12604:SF7"
"32355","IPR024193","PIRSF016570"
"32356","IPR024194","PIRSF016636"
"32357","IPR024195","PIRSF017340"
"32358","IPR024196","PIRSF019370"
"32359","IPR024197","PIRSF030802"
"32360","IPR024198","PIRSF033642"
"32361","IPR024199","PIRSF033913"
"32362","IPR024200","PIRSF034515"
"32363","IPR024201","PIRSF035808"
"32364","IPR024203","PIRSF036628"
"32365","IPR024203","TIGR04378"
"32366","IPR024204","PIRSF000047"
"32367","IPR024205","PF11629"
"32368","IPR024206","PF11410"
"32369","IPR024207","PF12652"
"32370","IPR024208","PF12953"
"32371","IPR024209","PF12655"
"32372","IPR024210","PF12653"
"32373","IPR024211","PF12952"
"32374","IPR024212","PF12939"
"32375","IPR024213","PF12864"
"32376","IPR024214","PF12954"
"32377","IPR024215","PF12958"
"32378","IPR024216","PF12962"
"32379","IPR024217","PF12758"
"32380","IPR024218","PF12983"
"32381","IPR024219","PF12723"
"32382","IPR024220","PF12635"
"32383","IPR024221","SSF55648"
"32384","IPR024222","PF12658"
"32385","IPR024224","PTHR13677"
"32386","IPR024225","PS00607"
"32387","IPR024227","PF12675"
"32388","IPR024228","PF11900"
"32389","IPR024229","PF12636"
"32390","IPR024230","PF05134"
"32391","IPR024231","PF03296"
"32392","IPR024232","PF12685"
"32393","IPR024234","PF12687"
"32394","IPR024236","cd13974"
"32395","IPR024237","PF12189"
"32396","IPR024237","PD027292"
"32397","IPR024238","PF11422"
"32398","IPR024238","SSF103409"
"32399","IPR024239","PF11089"
"32400","IPR024239","PD594998"
"32401","IPR024240","PF12971"
"32402","IPR024242","PF11654"
"32403","IPR024244","PF10801"
"32404","IPR024244","PD053583"
"32405","IPR024245","PF10814"
"32406","IPR024245","PD070500"
"32407","IPR024245","MF_00927"
"32408","IPR024246","PF10879"
"32409","IPR024246","PD195599"
"32410","IPR024247","PF10880"
"32411","IPR024247","PD196938"
"32412","IPR024248","PF10905"
"32413","IPR024248","PD067169"
"32414","IPR024249","PF10959"
"32415","IPR024249","PD029589"
"32416","IPR024250","PF10924"
"32417","IPR024250","PD114754"
"32418","IPR024251","PF10943"
"32419","IPR024251","PD116620"
"32420","IPR024252","PF10800"
"32421","IPR024252","PD077587"
"32422","IPR024253","PF02114"
"32423","IPR024254","PF10802"
"32424","IPR024254","PD015174"
"32425","IPR024255","PF10803"
"32426","IPR024255","PD027559"
"32427","IPR024256","PF12677"
"32428","IPR024257","PF12676"
"32429","IPR024258","PF12683"
"32430","IPR024259","PF12324"
"32431","IPR024260","PF12751"
"32432","IPR024261","PF11435"
"32433","IPR024261","G3DSA:1.20.200.20"
"32434","IPR024261","SSF116942"
"32435","IPR024263","PF12659"
"32436","IPR024264","PF12654"
"32437","IPR024265","PF12663"
"32438","IPR024266","PF12713"
"32439","IPR024267","PF12870"
"32440","IPR024268","PF11599"
"32441","IPR024269","PF12668"
"32442","IPR024270","PTHR17575"
"32443","IPR024270","PD455741"
"32444","IPR024271","PF12644"
"32445","IPR024272","PF12750"
"32446","IPR024273","PTHR17575:SF3"
"32447","IPR024274","PF12856"
"32448","IPR024276","PF11105"
"32449","IPR024276","PD171284"
"32450","IPR024277","PF12863"
"32451","IPR024278","PF12866"
"32452","IPR024279","PF13008"
"32453","IPR024280","PF11652"
"32454","IPR024280","PD479129"
"32455","IPR024281","PF11653"
"32456","IPR024281","PD027060"
"32457","IPR024282","PF11856"
"32458","IPR024283","PF11886"
"32459","IPR024284","PF12875"
"32460","IPR024285","PF12878"
"32461","IPR024286","PF12481"
"32462","IPR024286","SM01172"
"32463","IPR024288","PF12879"
"32464","IPR024289","PF12883"
"32465","IPR024290","PF12887"
"32466","IPR024291","PF12889"
"32467","IPR024292","PF11729"
"32468","IPR024293","PF12209"
"32469","IPR024294","PF12725"
"32470","IPR024295","PF10920"
"32471","IPR024295","PD835662"
"32472","IPR024296","PF10921"
"32473","IPR024296","PD071857"
"32474","IPR024297","PF11124"
"32475","IPR024297","PD130611"
"32476","IPR024298","PF12931"
"32477","IPR024299","PF12667"
"32478","IPR024300","PF12673"
"32479","IPR024301","PF12671"
"32480","IPR024302","PF12741"
"32481","IPR024303","PF11465"
"32482","IPR024304","PTHR12080:SF59"
"32483","IPR024305","PF12747"
"32484","IPR024307","PF12788"
"32485","IPR024309","PF12881"
"32486","IPR024310","PTHR22879"
"32487","IPR024311","PF12702"
"32488","IPR024311","PF13648"
"32489","IPR024311","PF13924"
"32490","IPR024311","PF13944"
"32491","IPR024311","PF16585"
"32492","IPR024312","PF12709"
"32493","IPR024314","PF12470"
"32494","IPR024315","PF12712"
"32495","IPR024316","PF12716"
"32496","IPR024317","PF12780"
"32497","IPR024318","PF12753"
"32498","IPR024319","PF12921"
"32499","IPR024320","PF09924"
"32500","IPR024321","PF12628"
"32501","IPR024322","PF10909"
"32502","IPR024324","PF12922"
"32503","IPR024325","PF12927"
"32504","IPR024326","PTHR13191"
"32505","IPR024326","PF12923"
"32506","IPR024328","PF12956"
"32507","IPR024329","PF12925"
"32508","IPR024329","SSF109843"
"32509","IPR024330","PF12963"
"32510","IPR024331","PF12975"
"32511","IPR024332","PF12926"
"32512","IPR024333","PF12731"
"32513","IPR024334","PF12979"
"32514","IPR024335","PF12980"
"32515","IPR024336","PF12928"
"32516","IPR024337","PTHR21027"
"32517","IPR024338","PF12929"
"32518","IPR024339","PF12930"
"32519","IPR024340","PF12932"
"32520","IPR024341","PF10939"
"32521","IPR024341","PD069408"
"32522","IPR024342","PF11110"
"32523","IPR024343","PF11492"
"32524","IPR024344","PF11716"
"32525","IPR024345","PF11123"
"32526","IPR024345","PD029080"
"32527","IPR024346","PF12818"
"32528","IPR024347","PF12786"
"32529","IPR024348","PF12380"
"32530","IPR024349","PF11088"
"32531","IPR024349","PD072486"
"32532","IPR024350","PF12941"
"32533","IPR024351","PF11094"
"32534","IPR024351","MF_04040"
"32535","IPR024352","PF12803"
"32536","IPR024353","PF12987"
"32537","IPR024354","PF12944"
"32538","IPR024355","PF12988"
"32539","IPR024356","PF12989"
"32540","IPR024357","PF12764"
"32541","IPR024358","PF12379"
"32542","IPR024359","PF12827"
"32543","IPR024360","PF10813"
"32544","IPR024360","MF_04042"
"32545","IPR024361","PF13004"
"32546","IPR024361","cd14948"
"32547","IPR024362","PF10886"
"32548","IPR024363","PF12964"
"32549","IPR024364","PF12322"
"32550","IPR024365","PF12943"
"32551","IPR024366","PF12934"
"32552","IPR024367","PF12933"
"32553","IPR024367","SM01223"
"32554","IPR024368","PF12855"
"32555","IPR024370","PF12727"
"32556","IPR024370","PF12849"
"32557","IPR024371","PF13000"
"32558","IPR024372","PTHR23346:SF23"
"32559","IPR024372","PF13001"
"32560","IPR024373","PF11634"
"32561","IPR024373","PD028061"
"32562","IPR024374","PF11418"
"32563","IPR024375","PF11633"
"32564","IPR024376","PIRSF003956"
"32565","IPR024377","PF11473"
"32566","IPR024378","PF12426"
"32567","IPR024379","PF12264"
"32568","IPR024380","PF12959"
"32569","IPR024381","PF10812"
"32570","IPR024381","PD111926"
"32571","IPR024382","PF12955"
"32572","IPR024383","PF12960"
"32573","IPR024384","PF10888"
"32574","IPR024384","PD032234"
"32575","IPR024385","PF12965"
"32576","IPR024386","PF10811"
"32577","IPR024386","PD206029"
"32578","IPR024387","PF12381"
"32579","IPR024388","PF12824"
"32580","IPR024389","PF11091"
"32581","IPR024390","PF12415"
"32582","IPR024391","PF13002"
"32583","IPR024392","PF10892"
"32584","IPR024392","PD027691"
"32585","IPR024393","PF12795"
"32586","IPR024394","PF12410"
"32587","IPR024395","PF12348"
"32588","IPR024396","PF10894"
"32589","IPR024396","PD027414"
"32590","IPR024397","PF12629"
"32591","IPR024398","PF12630"
"32592","IPR024399","PF10947"
"32593","IPR024400","PF10948"
"32594","IPR024400","PD027295"
"32595","IPR024401","PF10902"
"32596","IPR024402","PF10881"
"32597","IPR024403","PF12890"
"32598","IPR024404","PF12888"
"32599","IPR024405","PF10960"
"32600","IPR024405","PD019268"
"32601","IPR024406","PF10963"
"32602","IPR024406","PD068655"
"32603","IPR024407","PF11289"
"32604","IPR024407","PD719245"
"32605","IPR024408","PF11860"
"32606","IPR024409","PF12915"
"32607","IPR024410","PF12363"
"32608","IPR024410","PF16459"
"32609","IPR024410","PF16462"
"32610","IPR024410","PIRSF024865"
"32611","IPR024411","PF12691"
"32612","IPR024412","PF11774"
"32613","IPR024412","PD026347"
"32614","IPR024413","PF12699"
"32615","IPR024414","PF12666"
"32616","IPR024415","PF10917"
"32617","IPR024416","PF10927"
"32618","IPR024417","PTHR17102"
"32619","IPR024417","PF11092"
"32620","IPR024417","PD019364"
"32621","IPR024418","PF12978"
"32622","IPR024419","PF12841"
"32623","IPR024420","PTHR12975"
"32624","IPR024420","PF12739"
"32625","IPR024421","PF11423"
"32626","IPR024422","PF12869"
"32627","IPR024423","PF11251"
"32628","IPR024424","PF11417"
"32629","IPR024424","SSF89064"
"32630","IPR024425","PF09922"
"32631","IPR024426","PF10904"
"32632","IPR024426","PD068262"
"32633","IPR024427","PF12195"
"32634","IPR024428","PF12217"
"32635","IPR024429","PF12218"
"32636","IPR024429","G3DSA:3.30.750.60"
"32637","IPR024430","PF12219"
"32638","IPR024431","PF12759"
"32639","IPR024432","PF12684"
"32640","IPR024434","PF12637"
"32641","IPR024435","PF12745"
"32642","IPR024436","PF12868"
"32643","IPR024437","PF12873"
"32644","IPR024438","PF12638"
"32645","IPR024439","PF12647"
"32646","IPR024440","PF11429"
"32647","IPR024441","PF12737"
"32648","IPR024442","PF12760"
"32649","IPR024443","PF11432"
"32650","IPR024443","G3DSA:3.40.1530.10"
"32651","IPR024443","SSF143592"
"32652","IPR024444","PF10913"
"32653","IPR024444","PD194885"
"32654","IPR024445","PF12762"
"32655","IPR024445","SM01126"
"32656","IPR024446","PF12778"
"32657","IPR024447","PF12779"
"32658","IPR024448","PF12529"
"32659","IPR024449","PF12791"
"32660","IPR024450","PF12990"
"32661","IPR024451","PF12991"
"32662","IPR024452","PF12992"
"32663","IPR024453","PF05708"
"32664","IPR024455","PF05065"
"32665","IPR024456","PF12835"
"32666","IPR024457","PF12834"
"32667","IPR024459","PF06381"
"32668","IPR024460","PF06382"
"32669","IPR024461","PF07798"
"32670","IPR024462","PF12215"
"32671","IPR024463","PF13007"
"32672","IPR024464","PF09622"
"32673","IPR024465","PF09664"
"32674","IPR024466","PF11796"
"32675","IPR024467","PF09722"
"32676","IPR024468","PF12935"
"32677","IPR024469","PF10804"
"32678","IPR024469","PD034207"
"32679","IPR024470","PF10810"
"32680","IPR024470","PD857460"
"32681","IPR024471","PF10895"
"32682","IPR024473","PF13006"
"32683","IPR024474","PF13005"
"32684","IPR024475","PF10907"
"32685","IPR024476","PF12977"
"32686","IPR024477","PF12981"
"32687","IPR024478","PF12729"
"32688","IPR024479","PF12982"
"32689","IPR024480","PF12984"
"32690","IPR024481","PF12726"
"32691","IPR024482","PF12967"
"32692","IPR024482","SSF90064"
"32693","IPR024483","PF10912"
"32694","IPR024483","PD016502"
"32695","IPR024484","PF10915"
"32696","IPR024484","PD180536"
"32697","IPR024485","PF10925"
"32698","IPR024485","PD673109"
"32699","IPR024486","PF10936"
"32700","IPR024486","PD339375"
"32701","IPR024487","PF10945"
"32702","IPR024487","PD053230"
"32703","IPR024488","PF10949"
"32704","IPR024488","PD106196"
"32705","IPR024489","PF10950"
"32706","IPR024489","PD010796"
"32707","IPR024490","PF10958"
"32708","IPR024490","PD052097"
"32709","IPR024491","PF10961"
"32710","IPR024492","PF10962"
"32711","IPR024493","PF10965"
"32712","IPR024494","PF10968"
"32713","IPR024494","PD049682"
"32714","IPR024495","PF10969"
"32715","IPR024495","PD034580"
"32716","IPR024496","PF10970"
"32717","IPR024496","PD031981"
"32718","IPR024497","PF10971"
"32719","IPR024497","PD029376"
"32720","IPR024498","PF10979"
"32721","IPR024499","PF11187"
"32722","IPR024501","PF11339"
"32723","IPR024502","PF11419"
"32724","IPR024502","G3DSA:3.30.300.100"
"32725","IPR024502","SSF110783"
"32726","IPR024503","PF11428"
"32727","IPR024504","PF11433"
"32728","IPR024504","SSF116858"
"32729","IPR024505","PF11447"
"32730","IPR024506","PF11506"
"32731","IPR024507","PF11533"
"32732","IPR024508","PF11536"
"32733","IPR024508","PD038575"
"32734","IPR024509","PF11630"
"32735","IPR024510","PF11655"
"32736","IPR024511","PTHR13667:SF6"
"32737","IPR024511","PF11768"
"32738","IPR024512","PF11779"
"32739","IPR024513","PF11813"
"32740","IPR024514","PF11868"
"32741","IPR024515","PF11877"
"32742","IPR024516","PF11887"
"32743","IPR024517","PF11897"
"32744","IPR024518","PF11901"
"32745","IPR024519","PF11924"
"32746","IPR024520","PF12079"
"32747","IPR024521","PF12345"
"32748","IPR024522","PF12664"
"32749","IPR024523","PF12672"
"32750","IPR024524","PF12686"
"32751","IPR024525","PF12707"
"32752","IPR024526","PF12720"
"32753","IPR024527","PF12757"
"32754","IPR024528","PF12821"
"32755","IPR024529","PF12822"
"32756","IPR024530","PF12843"
"32757","IPR024530","PD056452"
"32758","IPR024531","PF11890"
"32759","IPR024532","PF12903"
"32760","IPR024533","PF12916"
"32761","IPR024534","PF09983"
"32762","IPR024535","PF12708"
"32763","IPR024537","PF11795"
"32764","IPR024538","PF12994"
"32765","IPR024539","PF12993"
"32766","IPR024540","PF12995"
"32767","IPR024541","PF12997"
"32768","IPR024542","PF12996"
"32769","IPR024543","PF12744"
"32770","IPR024544","PF12970"
"32771","IPR024545","PF12808"
"32772","IPR024548","PF03712"
"32773","IPR024549","PF12853"
"32774","IPR024550","PF02002"
"32775","IPR024551","PF12897"
"32776","IPR024552","PF12968"
"32777","IPR024553","PF11443"
"32778","IPR024554","PF12825"
"32779","IPR024555","PF12828"
"32780","IPR024556","PF12206"
"32781","IPR024556","PD031312"
"32782","IPR024557","PF12842"
"32783","IPR024558","PF10815"
"32784","IPR024558","PD027277"
"32785","IPR024559","PF12957"
"32786","IPR024560","PF11842"
"32787","IPR024561","PF11852"
"32788","IPR024562","PF11079"
"32789","IPR024562","PD123329"
"32790","IPR024563","PF11085"
"32791","IPR024563","PD101610"
"32792","IPR024564","PF11844"
"32793","IPR024565","PF11109"
"32794","IPR024565","PD786889"
"32795","IPR024566","PF11570"
"32796","IPR024567","PF01351"
"32797","IPR024568","PF11858"
"32798","IPR024568","cd14796"
"32799","IPR024569","PF11870"
"32800","IPR024570","PF11873"
"32801","IPR024571","PF11838"
"32802","IPR024572","PF11776"
"32803","IPR024572","PD456999"
"32804","IPR024573","PF11812"
"32805","IPR024574","PF11841"
"32806","IPR024575","PR01295"
"32807","IPR024576","PF11861"
"32808","IPR024578","PF11569"
"32809","IPR024579","PTHR15018"
"32810","IPR024579","PF12201"
"32811","IPR024579","PD032623"
"32812","IPR024580","PF12316"
"32813","IPR024581","PF12845"
"32814","IPR024582","PF11608"
"32815","IPR024583","PF11933"
"32816","IPR024584","PF11864"
"32817","IPR024585","PF11865"
"32818","IPR024585","SM01346"
"32819","IPR024586","PF11875"
"32820","IPR024587","PF11879"
"32821","IPR024588","PF11893"
"32822","IPR024589","PF11895"
"32823","IPR024590","PF11898"
"32824","IPR024592","PF11921"
"32825","IPR024593","PF11926"
"32826","IPR024596","PF11772"
"32827","IPR024596","PD053619"
"32828","IPR024598","PF11931"
"32829","IPR024599","PF11934"
"32830","IPR024599","SM01367"
"32831","IPR024600","PF11936"
"32832","IPR024600","SM01334"
"32833","IPR024601","PF17432"
"32834","IPR024601","G3DSA:1.25.50.10"
"32835","IPR024602","PF06148"
"32836","IPR024603","PF12022"
"32837","IPR024605","PF12769"
"32838","IPR024606","PTHR21590"
"32839","IPR024606","PF12877"
"32840","IPR024607","PS00149"
"32841","IPR024607","PS00523"
"32842","IPR024608","PF11409"
"32843","IPR024608","G3DSA:4.10.720.10"
"32844","IPR024609","PF12548"
"32845","IPR024610","PF12998"
"32846","IPR024610","SM01408"
"32847","IPR024613","PF12372"
"32848","IPR024614","PF12427"
"32849","IPR024615","PF12469"
"32850","IPR024616","PF12499"
"32851","IPR024617","PF12986"
"32852","IPR024618","PF12969"
"32853","IPR024619","PF12976"
"32854","IPR024620","PF12985"
"32855","IPR024621","PF07961"
"32856","IPR024623","PF12732"
"32857","IPR024624","PF12766"
"32858","IPR024626","PF12936"
"32859","IPR024627","PTHR11539"
"32860","IPR024627","PF12940"
"32861","IPR024628","PF09037"
"32862","IPR024629","PF12829"
"32863","IPR024630","PF12898"
"32864","IPR024631","PF11619"
"32865","IPR024632","PF12357"
"32866","IPR024633","PF11638"
"32867","IPR024635","PF12369"
"32868","IPR024636","PF11767"
"32869","IPR024637","PF12350"
"32870","IPR024638","PF12243"
"32871","IPR024639","PF12213"
"32872","IPR024640","PF12703"
"32873","IPR024641","PF12210"
"32874","IPR024642","PF12901"
"32875","IPR024643","PF12203"
"32876","IPR024644","PTHR14241:SF21"
"32877","IPR024644","PTHR14241:SF22"
"32878","IPR024645","PF11093"
"32879","IPR024646","PF12240"
"32880","IPR024647","PF12254"
"32881","IPR024648","PF12382"
